order_id,product_id,quantity,unit_price,line_total
ORD0000586,PROD00392,3,5756.9,17270.7
ORD0000587,PROD00456,3,6105.03,18315.09
ORD0000587,PROD00415,3,14392.19,43176.57
ORD0000587,PROD00455,3,112.28,336.84
ORD0000587,PROD00563,1,2858.37,2858.37
ORD0000588,PROD00266,3,5344.13,16032.39
ORD0000588,PROD00220,3,10663.17,31989.51
ORD0000588,PROD00295,1,8456.47,8456.47
ORD0000588,PROD00506,2,17414.49,34828.98
ORD0000588,PROD00163,1,10045.9,10045.9
ORD0000589,PROD00150,3,999.28,2997.84
ORD0000589,PROD00236,3,9640.25,28920.75
ORD0000590,PROD00525,2,12164.97,24329.94
ORD0000591,PROD00587,2,13093.91,26187.82
ORD0000591,PROD00325,3,13532.44,40597.32
ORD0000591,PROD00250,2,3763.99,7527.98
ORD0000591,PROD00590,2,10096.36,20192.72
ORD0000591,PROD00451,1,17874.51,17874.51
ORD0000592,PROD00266,2,5344.13,10688.26
ORD0000592,PROD00168,1,15658.8,15658.8
ORD0000592,PROD00058,2,12703.15,25406.3
ORD0000592,PROD00324,1,2660.31,2660.31
ORD0000593,PROD00385,2,16130.03,32260.06
ORD0000593,PROD00009,3,3767.02,11301.06
ORD0000593,PROD00515,2,16383.82,32767.64
ORD0000593,PROD00369,3,7384.78,22154.34
ORD0000593,PROD00309,3,4262.6,12787.8
ORD0000594,PROD00555,2,17907.37,35814.74
ORD0000594,PROD00412,3,14355.11,43065.33
ORD0000595,PROD00507,1,11186.72,11186.72
ORD0000595,PROD00069,2,717.09,1434.18
ORD0000596,PROD00054,3,7294.5,21883.5
ORD0000597,PROD00355,1,19910.55,19910.55
ORD0000597,PROD00502,2,7110.42,14220.84
ORD0000598,PROD00374,2,1161.92,2323.84
ORD0000598,PROD00204,3,6294.86,18884.58
ORD0000598,PROD00117,3,7541.2,22623.6
ORD0000599,PROD00320,1,8323.98,8323.98
ORD0000599,PROD00054,1,7294.5,7294.5
ORD0000599,PROD00145,2,14844.98,29689.96
ORD0000599,PROD00086,1,7614.26,7614.26
ORD0000600,PROD00048,2,17821.94,35643.88
ORD0000600,PROD00419,1,13612.37,13612.37
ORD0000600,PROD00110,2,7144.66,14289.32
ORD0000600,PROD00571,3,19704.89,59114.67
ORD0000601,PROD00468,3,6651.2,19953.6
ORD0000601,PROD00242,2,15413.28,30826.56
ORD0000601,PROD00064,2,6991.97,13983.94
ORD0000601,PROD00240,1,3435.62,3435.62
ORD0000602,PROD00303,1,7886.07,7886.07
ORD0000603,PROD00592,3,18730.04,56190.12
ORD0000603,PROD00365,3,14219.35,42658.05
ORD0000604,PROD00146,3,7759.54,23278.62
ORD0000605,PROD00096,1,7634.0,7634.0
ORD0000605,PROD00491,2,2760.93,5521.86
ORD0000605,PROD00248,1,16429.59,16429.59
ORD0000605,PROD00132,2,14009.28,28018.56
ORD0000606,PROD00330,3,19728.32,59184.96
ORD0000606,PROD00132,2,14009.28,28018.56
ORD0000606,PROD00144,1,7823.67,7823.67
ORD0000606,PROD00247,1,19325.25,19325.25
ORD0000607,PROD00342,1,12745.64,12745.64
ORD0000607,PROD00315,1,5327.7,5327.7
ORD0000608,PROD00164,3,6467.17,19401.51
ORD0000608,PROD00148,2,11927.35,23854.7
ORD0000609,PROD00234,1,5192.22,5192.22
ORD0000609,PROD00115,2,7967.92,15935.84
ORD0000609,PROD00189,1,4424.94,4424.94
ORD0000609,PROD00417,2,2049.82,4099.64
ORD0000610,PROD00302,2,7336.62,14673.24
ORD0000610,PROD00464,3,292.99,878.97
ORD0000610,PROD00433,3,18168.38,54505.14
ORD0000610,PROD00462,1,18774.78,18774.78
ORD0000611,PROD00463,2,1125.27,2250.54
ORD0000611,PROD00580,2,10559.04,21118.08
ORD0000611,PROD00161,2,481.46,962.92
ORD0000611,PROD00174,3,5023.44,15070.32
ORD0000611,PROD00499,1,16612.04,16612.04
ORD0000612,PROD00001,3,2163.82,6491.46
ORD0000613,PROD00417,2,2049.82,4099.64
ORD0000614,PROD00105,1,2722.13,2722.13
ORD0000614,PROD00382,3,16988.24,50964.72
ORD0000614,PROD00596,3,19659.75,58979.25
ORD0000615,PROD00214,1,7897.39,7897.39
ORD0000615,PROD00441,3,8707.01,26121.03
ORD0000615,PROD00531,1,15201.76,15201.76
ORD0000615,PROD00212,3,19345.9,58037.7
ORD0000616,PROD00194,2,7789.65,15579.3
ORD0000616,PROD00118,1,9980.24,9980.24
ORD0000616,PROD00078,3,2183.05,6549.15
ORD0000616,PROD00152,3,3206.9,9620.7
ORD0000617,PROD00474,3,7773.25,23319.75
ORD0000617,PROD00334,1,5074.47,5074.47
ORD0000617,PROD00309,3,4262.6,12787.8
ORD0000618,PROD00565,2,11184.78,22369.56
ORD0000618,PROD00148,1,11927.35,11927.35
ORD0000618,PROD00506,1,17414.49,17414.49
ORD0000618,PROD00084,1,13829.49,13829.49
ORD0000619,PROD00272,3,6936.34,20809.02
ORD0000619,PROD00163,1,10045.9,10045.9
ORD0000619,PROD00556,1,13201.93,13201.93
ORD0000619,PROD00180,1,12851.43,12851.43
ORD0000620,PROD00554,1,17562.76,17562.76
ORD0000620,PROD00066,2,6716.02,13432.04
ORD0000620,PROD00350,1,15434.16,15434.16
ORD0000621,PROD00351,2,13242.24,26484.48
ORD0000621,PROD00155,1,13312.91,13312.91
ORD0000622,PROD00438,1,2494.26,2494.26
ORD0000622,PROD00048,2,17821.94,35643.88
ORD0000622,PROD00229,1,9045.53,9045.53
ORD0000623,PROD00545,1,214.05,214.05
ORD0000623,PROD00089,3,17825.36,53476.08
ORD0000623,PROD00011,3,7298.32,21894.96
ORD0000623,PROD00027,3,9300.33,27900.99
ORD0000623,PROD00456,1,6105.03,6105.03
ORD0000624,PROD00387,1,150.26,150.26
ORD0000624,PROD00330,2,19728.32,39456.64
ORD0000624,PROD00138,1,13773.58,13773.58
ORD0000624,PROD00482,1,11782.32,11782.32
ORD0000625,PROD00380,1,6674.87,6674.87
ORD0000625,PROD00497,1,3765.59,3765.59
ORD0000625,PROD00138,2,13773.58,27547.16
ORD0000625,PROD00559,1,5865.76,5865.76
ORD0000625,PROD00408,3,17831.09,53493.27
ORD0000626,PROD00581,3,6368.51,19105.53
ORD0000627,PROD00325,1,13532.44,13532.44
ORD0000627,PROD00466,3,5822.58,17467.74
ORD0000627,PROD00042,2,6480.65,12961.3
ORD0000627,PROD00234,3,5192.22,15576.66
ORD0000627,PROD00556,3,13201.93,39605.79
ORD0000628,PROD00242,3,15413.28,46239.84
ORD0000628,PROD00578,2,8980.1,17960.2
ORD0000628,PROD00394,1,5304.1,5304.1
ORD0000628,PROD00427,1,7860.02,7860.02
ORD0000628,PROD00453,1,2105.68,2105.68
ORD0000629,PROD00237,2,10002.08,20004.16
ORD0000629,PROD00595,2,6109.23,12218.46
ORD0000629,PROD00113,2,2600.6,5201.2
ORD0000629,PROD00507,2,11186.72,22373.44
ORD0000629,PROD00450,1,16712.82,16712.82
ORD0000630,PROD00312,1,5094.46,5094.46
ORD0000630,PROD00339,1,9234.7,9234.7
ORD0000630,PROD00147,3,6639.37,19918.11
ORD0000630,PROD00457,1,2216.72,2216.72
ORD0000631,PROD00196,2,7993.08,15986.16
ORD0000631,PROD00161,3,481.46,1444.38
ORD0000631,PROD00255,1,15669.54,15669.54
ORD0000631,PROD00070,2,9431.47,18862.94
ORD0000631,PROD00412,2,14355.11,28710.22
ORD0000632,PROD00336,3,19144.29,57432.87
ORD0000633,PROD00555,1,17907.37,17907.37
ORD0000634,PROD00040,2,10612.24,21224.48
ORD0000634,PROD00599,3,8870.97,26612.91
ORD0000634,PROD00225,2,16011.09,32022.18
ORD0000634,PROD00285,2,18952.17,37904.34
ORD0000635,PROD00146,2,7759.54,15519.08
ORD0000635,PROD00409,1,16087.5,16087.5
ORD0000636,PROD00219,2,14882.88,29765.76
ORD0000637,PROD00043,2,12227.36,24454.72
ORD0000638,PROD00045,3,13451.31,40353.93
ORD0000638,PROD00321,3,18610.51,55831.53
ORD0000638,PROD00194,2,7789.65,15579.3
ORD0000638,PROD00518,3,17955.3,53865.9
ORD0000639,PROD00183,3,5137.32,15411.96
ORD0000640,PROD00264,1,17045.17,17045.17
ORD0000640,PROD00309,3,4262.6,12787.8
ORD0000641,PROD00209,3,5995.95,17987.85
ORD0000641,PROD00575,3,8226.46,24679.38
ORD0000641,PROD00082,3,16663.94,49991.82
ORD0000642,PROD00575,3,8226.46,24679.38
ORD0000642,PROD00376,2,17267.42,34534.84
ORD0000642,PROD00137,1,17211.94,17211.94
ORD0000643,PROD00549,1,17861.28,17861.28
ORD0000643,PROD00166,2,7558.93,15117.86
ORD0000644,PROD00151,1,7740.14,7740.14
ORD0000645,PROD00082,2,16663.94,33327.88
ORD0000646,PROD00550,3,13095.33,39285.99
ORD0000646,PROD00532,3,17727.18,53181.54
ORD0000646,PROD00431,2,656.95,1313.9
ORD0000646,PROD00358,2,17805.88,35611.76
ORD0000646,PROD00059,1,15500.82,15500.82
ORD0000647,PROD00472,1,10272.95,10272.95
ORD0000647,PROD00021,3,4333.97,13001.91
ORD0000647,PROD00384,2,18668.86,37337.72
ORD0000647,PROD00412,3,14355.11,43065.33
ORD0000648,PROD00095,2,1074.12,2148.24
ORD0000648,PROD00083,1,1491.82,1491.82
ORD0000648,PROD00245,1,14731.91,14731.91
ORD0000648,PROD00575,1,8226.46,8226.46
ORD0000649,PROD00379,2,11232.76,22465.52
ORD0000649,PROD00402,1,8486.39,8486.39
ORD0000649,PROD00523,2,6691.6,13383.2
ORD0000650,PROD00265,1,13696.3,13696.3
ORD0000650,PROD00083,3,1491.82,4475.46
ORD0000650,PROD00582,2,5200.26,10400.52
ORD0000651,PROD00228,1,102.51,102.51
ORD0000651,PROD00245,1,14731.91,14731.91
ORD0000652,PROD00461,1,14996.88,14996.88
ORD0000653,PROD00158,2,18730.23,37460.46
ORD0000653,PROD00256,3,14937.79,44813.37
ORD0000653,PROD00547,2,3085.35,6170.7
ORD0000653,PROD00506,3,17414.49,52243.47
ORD0000653,PROD00167,3,13461.65,40384.95
ORD0000654,PROD00328,1,14789.16,14789.16
ORD0000654,PROD00380,3,6674.87,20024.61
ORD0000654,PROD00346,1,9905.04,9905.04
ORD0000654,PROD00240,2,3435.62,6871.24
ORD0000655,PROD00333,1,16574.06,16574.06
ORD0000655,PROD00140,2,14460.11,28920.22
ORD0000655,PROD00285,2,18952.17,37904.34
ORD0000655,PROD00343,2,15037.9,30075.8
ORD0000656,PROD00514,2,9448.65,18897.3
ORD0000656,PROD00099,3,14869.29,44607.87
ORD0000656,PROD00010,2,2039.54,4079.08
ORD0000656,PROD00585,1,4637.73,4637.73
ORD0000656,PROD00209,3,5995.95,17987.85
ORD0000657,PROD00383,3,10455.91,31367.73
ORD0000658,PROD00306,2,10870.06,21740.12
ORD0000659,PROD00116,3,5295.34,15886.02
ORD0000659,PROD00138,2,13773.58,27547.16
ORD0000659,PROD00415,2,14392.19,28784.38
ORD0000659,PROD00161,2,481.46,962.92
ORD0000659,PROD00248,3,16429.59,49288.77
ORD0000660,PROD00240,1,3435.62,3435.62
ORD0000660,PROD00021,3,4333.97,13001.91
ORD0000660,PROD00448,2,8928.12,17856.24
ORD0000660,PROD00329,3,12522.97,37568.91
ORD0000661,PROD00315,2,5327.7,10655.4
ORD0000661,PROD00388,1,8585.08,8585.08
ORD0000661,PROD00480,2,13354.76,26709.52
ORD0000661,PROD00135,3,2132.21,6396.63
ORD0000662,PROD00400,3,14427.26,43281.78
ORD0000663,PROD00154,2,2159.2,4318.4
ORD0000663,PROD00170,3,11817.2,35451.6
ORD0000663,PROD00386,3,13874.79,41624.37
ORD0000663,PROD00306,3,10870.06,32610.18
ORD0000663,PROD00318,3,18518.75,55556.25
ORD0000664,PROD00335,1,15557.18,15557.18
ORD0000665,PROD00112,1,10228.75,10228.75
ORD0000665,PROD00107,2,16093.85,32187.7
ORD0000665,PROD00026,2,7590.47,15180.94
ORD0000666,PROD00369,3,7384.78,22154.34
ORD0000666,PROD00142,3,8871.01,26613.03
ORD0000666,PROD00014,2,7002.14,14004.28
ORD0000667,PROD00351,1,13242.24,13242.24
ORD0000667,PROD00266,2,5344.13,10688.26
ORD0000667,PROD00405,3,18726.12,56178.36
ORD0000668,PROD00033,2,10669.59,21339.18
ORD0000668,PROD00428,3,16906.76,50720.28
ORD0000668,PROD00335,1,15557.18,15557.18
ORD0000668,PROD00455,2,112.28,224.56
ORD0000668,PROD00412,2,14355.11,28710.22
ORD0000669,PROD00068,3,2955.29,8865.87
ORD0000669,PROD00225,2,16011.09,32022.18
ORD0000669,PROD00454,1,4587.59,4587.59
ORD0000669,PROD00558,2,17878.29,35756.58
ORD0000669,PROD00290,1,19721.26,19721.26
ORD0000670,PROD00434,1,1984.19,1984.19
ORD0000670,PROD00074,3,14680.56,44041.68
ORD0000670,PROD00074,2,14680.56,29361.12
ORD0000671,PROD00281,3,11531.63,34594.89
ORD0000671,PROD00208,1,5746.23,5746.23
ORD0000671,PROD00143,2,1476.49,2952.98
ORD0000671,PROD00413,3,1731.2,5193.6
ORD0000672,PROD00080,2,13956.97,27913.94
ORD0000672,PROD00189,2,4424.94,8849.88
ORD0000673,PROD00208,1,5746.23,5746.23
ORD0000674,PROD00404,1,7340.76,7340.76
ORD0000674,PROD00223,2,4339.35,8678.7
ORD0000674,PROD00400,1,14427.26,14427.26
ORD0000675,PROD00441,2,8707.01,17414.02
ORD0000675,PROD00493,1,19522.79,19522.79
ORD0000676,PROD00162,1,9697.68,9697.68
ORD0000676,PROD00199,1,1421.58,1421.58
ORD0000677,PROD00121,3,8000.12,24000.36
ORD0000677,PROD00069,3,717.09,2151.27
ORD0000677,PROD00293,2,6809.08,13618.16
ORD0000678,PROD00419,2,13612.37,27224.74
ORD0000678,PROD00028,3,1816.02,5448.06
ORD0000679,PROD00470,2,10253.16,20506.32
ORD0000679,PROD00526,2,9558.65,19117.3
ORD0000679,PROD00315,2,5327.7,10655.4
ORD0000679,PROD00484,2,9711.11,19422.22
ORD0000680,PROD00299,1,19903.43,19903.43
ORD0000680,PROD00353,3,17913.48,53740.44
ORD0000680,PROD00354,2,3293.21,6586.42
ORD0000681,PROD00225,1,16011.09,16011.09
ORD0000681,PROD00317,2,11484.33,22968.66
ORD0000681,PROD00422,1,511.06,511.06
ORD0000682,PROD00585,3,4637.73,13913.19
ORD0000682,PROD00043,3,12227.36,36682.08
ORD0000682,PROD00194,1,7789.65,7789.65
ORD0000682,PROD00311,2,449.23,898.46
ORD0000683,PROD00289,3,15229.78,45689.34
ORD0000683,PROD00537,3,330.89,992.67
ORD0000683,PROD00256,3,14937.79,44813.37
ORD0000683,PROD00521,3,4381.95,13145.85
ORD0000684,PROD00445,2,12301.11,24602.22
ORD0000684,PROD00108,3,3654.07,10962.21
ORD0000684,PROD00589,2,15055.49,30110.98
ORD0000684,PROD00573,3,9231.12,27693.36
ORD0000685,PROD00161,2,481.46,962.92
ORD0000686,PROD00069,2,717.09,1434.18
ORD0000686,PROD00124,1,3460.35,3460.35
ORD0000686,PROD00377,1,9653.59,9653.59
ORD0000686,PROD00296,2,15887.03,31774.06
ORD0000687,PROD00026,3,7590.47,22771.41
ORD0000688,PROD00249,2,4129.45,8258.9
ORD0000688,PROD00091,1,16503.23,16503.23
ORD0000688,PROD00036,2,12494.26,24988.52
ORD0000688,PROD00007,1,12493.88,12493.88
ORD0000689,PROD00262,2,236.43,472.86
ORD0000690,PROD00268,2,15859.51,31719.02
ORD0000690,PROD00278,2,4892.16,9784.32
ORD0000690,PROD00076,1,12923.29,12923.29
ORD0000690,PROD00526,3,9558.65,28675.95
ORD0000691,PROD00363,3,19832.31,59496.93
ORD0000691,PROD00107,1,16093.85,16093.85
ORD0000691,PROD00134,3,18072.98,54218.94
ORD0000691,PROD00409,1,16087.5,16087.5
ORD0000691,PROD00451,3,17874.51,53623.53
ORD0000692,PROD00128,3,16285.89,48857.67
ORD0000693,PROD00082,2,16663.94,33327.88
ORD0000693,PROD00317,1,11484.33,11484.33
ORD0000693,PROD00330,1,19728.32,19728.32
ORD0000694,PROD00141,1,3849.62,3849.62
ORD0000695,PROD00525,1,12164.97,12164.97
ORD0000695,PROD00338,1,11940.8,11940.8
ORD0000696,PROD00108,2,3654.07,7308.14
ORD0000696,PROD00337,2,13951.07,27902.14
ORD0000696,PROD00204,3,6294.86,18884.58
ORD0000696,PROD00527,1,17320.73,17320.73
ORD0000696,PROD00453,2,2105.68,4211.36
ORD0000697,PROD00047,1,9240.67,9240.67
ORD0000697,PROD00489,1,2237.08,2237.08
ORD0000697,PROD00322,3,15708.42,47125.26
ORD0000697,PROD00098,3,14372.84,43118.52
ORD0000698,PROD00198,3,18963.66,56890.98
ORD0000699,PROD00117,3,7541.2,22623.6
ORD0000699,PROD00567,2,12406.06,24812.12
ORD0000699,PROD00486,1,9861.22,9861.22
ORD0000700,PROD00414,3,16246.64,48739.92
ORD0000700,PROD00122,3,432.5,1297.5
ORD0000700,PROD00461,1,14996.88,14996.88
ORD0000700,PROD00429,3,54.81,164.43
ORD0000701,PROD00360,2,14607.51,29215.02
ORD0000701,PROD00168,2,15658.8,31317.6
ORD0000702,PROD00350,2,15434.16,30868.32
ORD0000702,PROD00220,2,10663.17,21326.34
ORD0000703,PROD00087,2,6838.49,13676.98
ORD0000703,PROD00120,2,4876.02,9752.04
ORD0000703,PROD00443,3,17404.62,52213.86
ORD0000704,PROD00069,1,717.09,717.09
ORD0000704,PROD00198,2,18963.66,37927.32
ORD0000704,PROD00011,3,7298.32,21894.96
ORD0000705,PROD00016,1,12959.05,12959.05
ORD0000705,PROD00073,1,18927.98,18927.98
ORD0000706,PROD00414,3,16246.64,48739.92
ORD0000706,PROD00031,2,3248.17,6496.34
ORD0000706,PROD00560,2,11276.1,22552.2
ORD0000707,PROD00330,3,19728.32,59184.96
ORD0000707,PROD00133,2,4963.1,9926.2
ORD0000707,PROD00326,1,11219.67,11219.67
ORD0000708,PROD00572,2,16207.77,32415.54
ORD0000709,PROD00036,2,12494.26,24988.52
ORD0000709,PROD00466,1,5822.58,5822.58
ORD0000709,PROD00572,3,16207.77,48623.31
ORD0000710,PROD00297,3,9323.75,27971.25
ORD0000710,PROD00319,2,12924.65,25849.3
ORD0000710,PROD00218,3,4657.29,13971.87
ORD0000711,PROD00229,1,9045.53,9045.53
ORD0000712,PROD00595,3,6109.23,18327.69
ORD0000712,PROD00139,3,18778.06,56334.18
ORD0000713,PROD00192,3,9133.6,27400.8
ORD0000714,PROD00524,3,3564.27,10692.81
ORD0000714,PROD00132,2,14009.28,28018.56
ORD0000714,PROD00408,2,17831.09,35662.18
ORD0000714,PROD00153,2,13922.32,27844.64
ORD0000714,PROD00282,3,18509.03,55527.09
ORD0000715,PROD00165,2,2686.63,5373.26
ORD0000715,PROD00268,3,15859.51,47578.53
ORD0000715,PROD00101,3,4461.41,13384.23
ORD0000715,PROD00373,1,19459.24,19459.24
ORD0000715,PROD00033,2,10669.59,21339.18
ORD0000716,PROD00028,1,1816.02,1816.02
ORD0000717,PROD00051,2,18983.93,37967.86
ORD0000717,PROD00109,3,8161.03,24483.09
ORD0000718,PROD00432,3,6596.54,19789.62
ORD0000718,PROD00481,2,4718.86,9437.72
ORD0000718,PROD00289,3,15229.78,45689.34
ORD0000719,PROD00569,2,68.81,137.62
ORD0000720,PROD00553,2,19698.19,39396.38
ORD0000721,PROD00341,1,7092.44,7092.44
ORD0000721,PROD00204,2,6294.86,12589.72
ORD0000721,PROD00179,3,3951.63,11854.89
ORD0000721,PROD00346,1,9905.04,9905.04
ORD0000721,PROD00105,3,2722.13,8166.39
ORD0000722,PROD00184,1,5287.88,5287.88
ORD0000723,PROD00357,1,348.25,348.25
ORD0000723,PROD00528,1,690.59,690.59
ORD0000724,PROD00243,3,9273.45,27820.35
ORD0000724,PROD00589,1,15055.49,15055.49
ORD0000724,PROD00381,1,3141.09,3141.09
ORD0000724,PROD00223,3,4339.35,13018.05
ORD0000724,PROD00021,3,4333.97,13001.91
ORD0000725,PROD00599,3,8870.97,26612.91
ORD0000725,PROD00045,3,13451.31,40353.93
ORD0000725,PROD00331,3,10695.12,32085.36
ORD0000725,PROD00072,2,2357.72,4715.44
ORD0000725,PROD00098,1,14372.84,14372.84
ORD0000726,PROD00107,1,16093.85,16093.85
ORD0000726,PROD00386,3,13874.79,41624.37
ORD0000726,PROD00456,2,6105.03,12210.06
ORD0000726,PROD00294,2,3553.75,7107.5
ORD0000727,PROD00426,2,18351.11,36702.22
ORD0000727,PROD00081,3,11757.07,35271.21
ORD0000728,PROD00098,3,14372.84,43118.52
ORD0000728,PROD00145,2,14844.98,29689.96
ORD0000728,PROD00127,3,15490.03,46470.09
ORD0000728,PROD00304,3,13928.03,41784.09
ORD0000729,PROD00067,2,2191.85,4383.7
ORD0000729,PROD00595,1,6109.23,6109.23
ORD0000729,PROD00475,1,5063.59,5063.59
ORD0000729,PROD00579,1,15515.06,15515.06
ORD0000730,PROD00115,3,7967.92,23903.76
ORD0000730,PROD00332,2,2306.46,4612.92
ORD0000730,PROD00505,1,18200.98,18200.98
ORD0000731,PROD00307,3,15379.58,46138.74
ORD0000731,PROD00063,2,6951.69,13903.38
ORD0000731,PROD00276,3,4471.86,13415.58
ORD0000732,PROD00458,2,9482.23,18964.46
ORD0000732,PROD00408,1,17831.09,17831.09
ORD0000732,PROD00386,3,13874.79,41624.37
ORD0000733,PROD00013,1,915.77,915.77
ORD0000733,PROD00503,2,12086.35,24172.7
ORD0000733,PROD00197,3,11620.36,34861.08
ORD0000733,PROD00103,1,10974.86,10974.86
ORD0000733,PROD00170,3,11817.2,35451.6
ORD0000734,PROD00436,1,9057.34,9057.34
ORD0000734,PROD00434,2,1984.19,3968.38
ORD0000734,PROD00325,3,13532.44,40597.32
ORD0000735,PROD00273,1,2174.31,2174.31
ORD0000735,PROD00094,2,1277.04,2554.08
ORD0000735,PROD00515,2,16383.82,32767.64
ORD0000736,PROD00497,2,3765.59,7531.18
ORD0000737,PROD00346,2,9905.04,19810.08
ORD0000737,PROD00351,1,13242.24,13242.24
ORD0000737,PROD00210,3,7692.87,23078.61
ORD0000738,PROD00245,2,14731.91,29463.82
ORD0000739,PROD00535,2,6686.5,13373.0
ORD0000739,PROD00111,2,15830.53,31661.06
ORD0000740,PROD00190,3,14139.34,42418.02
ORD0000740,PROD00491,2,2760.93,5521.86
ORD0000740,PROD00144,1,7823.67,7823.67
ORD0000740,PROD00180,3,12851.43,38554.29
ORD0000740,PROD00519,1,18936.82,18936.82
ORD0000741,PROD00102,3,5521.52,16564.56
ORD0000741,PROD00139,2,18778.06,37556.12
ORD0000741,PROD00388,2,8585.08,17170.16
ORD0000741,PROD00489,3,2237.08,6711.24
ORD0000741,PROD00058,2,12703.15,25406.3
ORD0000742,PROD00352,2,8216.43,16432.86
ORD0000742,PROD00122,3,432.5,1297.5
ORD0000742,PROD00095,1,1074.12,1074.12
ORD0000743,PROD00003,2,5859.91,11719.82
ORD0000743,PROD00030,1,5799.83,5799.83
ORD0000743,PROD00255,2,15669.54,31339.08
ORD0000743,PROD00045,3,13451.31,40353.93
ORD0000743,PROD00177,1,11275.64,11275.64
ORD0000744,PROD00282,2,18509.03,37018.06
ORD0000744,PROD00245,2,14731.91,29463.82
ORD0000744,PROD00133,2,4963.1,9926.2
ORD0000744,PROD00341,1,7092.44,7092.44
ORD0000745,PROD00345,3,4008.28,12024.84
ORD0000745,PROD00461,3,14996.88,44990.64
ORD0000745,PROD00260,2,6269.96,12539.92
ORD0000745,PROD00200,2,10172.51,20345.02
ORD0000745,PROD00005,1,16096.19,16096.19
ORD0000746,PROD00214,2,7897.39,15794.78
ORD0000746,PROD00113,3,2600.6,7801.8
ORD0000746,PROD00338,3,11940.8,35822.4
ORD0000747,PROD00546,3,14734.84,44204.52
ORD0000747,PROD00459,2,13558.69,27117.38
ORD0000747,PROD00471,2,8830.96,17661.92
ORD0000747,PROD00227,3,3493.55,10480.65
ORD0000747,PROD00573,3,9231.12,27693.36
ORD0000748,PROD00396,1,12002.03,12002.03
ORD0000748,PROD00471,2,8830.96,17661.92
ORD0000748,PROD00038,1,9415.23,9415.23
ORD0000748,PROD00140,3,14460.11,43380.33
ORD0000748,PROD00183,1,5137.32,5137.32
ORD0000749,PROD00594,3,12730.09,38190.27
ORD0000749,PROD00292,1,15332.22,15332.22
ORD0000749,PROD00288,1,12699.4,12699.4
ORD0000749,PROD00213,2,8801.17,17602.34
ORD0000750,PROD00004,1,12302.97,12302.97
ORD0000750,PROD00336,2,19144.29,38288.58
ORD0000750,PROD00195,1,3240.27,3240.27
ORD0000751,PROD00001,1,2163.82,2163.82
ORD0000751,PROD00487,3,11330.85,33992.55
ORD0000752,PROD00524,3,3564.27,10692.81
ORD0000752,PROD00121,2,8000.12,16000.24
ORD0000752,PROD00452,3,16473.37,49420.11
ORD0000752,PROD00587,1,13093.91,13093.91
ORD0000752,PROD00322,2,15708.42,31416.84
ORD0000753,PROD00317,3,11484.33,34452.99
ORD0000753,PROD00464,1,292.99,292.99
ORD0000753,PROD00328,2,14789.16,29578.32
ORD0000754,PROD00113,2,2600.6,5201.2
ORD0000755,PROD00307,3,15379.58,46138.74
ORD0000755,PROD00034,2,1563.64,3127.28
ORD0000755,PROD00169,2,10638.47,21276.94
ORD0000755,PROD00345,1,4008.28,4008.28
ORD0000755,PROD00146,3,7759.54,23278.62
ORD0000756,PROD00191,3,15663.9,46991.7
ORD0000757,PROD00170,2,11817.2,23634.4
ORD0000757,PROD00569,2,68.81,137.62
ORD0000758,PROD00185,1,833.1,833.1
ORD0000759,PROD00299,1,19903.43,19903.43
ORD0000760,PROD00058,2,12703.15,25406.3
ORD0000760,PROD00464,3,292.99,878.97
ORD0000760,PROD00189,1,4424.94,4424.94
ORD0000760,PROD00464,3,292.99,878.97
ORD0000761,PROD00101,1,4461.41,4461.41
ORD0000761,PROD00424,3,3018.33,9054.99
ORD0000762,PROD00582,3,5200.26,15600.78
ORD0000762,PROD00139,2,18778.06,37556.12
ORD0000763,PROD00210,2,7692.87,15385.74
ORD0000763,PROD00194,3,7789.65,23368.95
ORD0000764,PROD00245,2,14731.91,29463.82
ORD0000764,PROD00395,2,4236.8,8473.6
ORD0000764,PROD00054,3,7294.5,21883.5
ORD0000764,PROD00093,3,2092.77,6278.31
ORD0000764,PROD00293,2,6809.08,13618.16
ORD0000765,PROD00442,2,5592.77,11185.54
ORD0000765,PROD00126,1,13091.29,13091.29
ORD0000765,PROD00036,3,12494.26,37482.78
ORD0000765,PROD00238,3,4340.95,13022.85
ORD0000766,PROD00309,3,4262.6,12787.8
ORD0000766,PROD00532,3,17727.18,53181.54
ORD0000766,PROD00084,2,13829.49,27658.98
ORD0000767,PROD00508,3,6529.74,19589.22
ORD0000767,PROD00283,1,2980.59,2980.59
ORD0000767,PROD00214,3,7897.39,23692.17
ORD0000767,PROD00156,1,5759.31,5759.31
ORD0000767,PROD00530,2,15270.83,30541.66
ORD0000768,PROD00106,3,18878.59,56635.77
ORD0000768,PROD00343,1,15037.9,15037.9
ORD0000769,PROD00071,3,19091.23,57273.69
ORD0000770,PROD00562,3,18443.01,55329.03
ORD0000770,PROD00473,2,13470.64,26941.28
ORD0000771,PROD00185,1,833.1,833.1
ORD0000771,PROD00203,2,528.31,1056.62
ORD0000772,PROD00387,1,150.26,150.26
ORD0000772,PROD00589,1,15055.49,15055.49
ORD0000772,PROD00542,1,3582.01,3582.01
ORD0000773,PROD00191,1,15663.9,15663.9
ORD0000773,PROD00052,1,1611.58,1611.58
ORD0000773,PROD00595,3,6109.23,18327.69
ORD0000774,PROD00411,2,5953.73,11907.46
ORD0000774,PROD00294,3,3553.75,10661.25
